Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
1616,05/05/20,Gujarat,1195,319,5804,0.05496209510682288,0.20589248793935216
1649,06/05/20,Gujarat,1381,368,6245,0.0589271417133707,0.2211369095276221
1682,07/05/20,Gujarat,1500,396,6625,0.05977358490566038,0.22641509433962265
1715,08/05/20,Gujarat,1709,425,7012,0.06061038220193953,0.2437250427837992
1748,09/05/20,Gujarat,1872,449,7402,0.06065928127533099,0.2529046203728722
1781,10/05/20,Gujarat,2091,472,7796,0.06054386865059005,0.2682144689584402
1814,11/05/20,Gujarat,2545,493,8194,0.06016597510373444,0.3105931169148157
1847,12/05/20,Gujarat,2780,513,8541,0.06006322444678609,0.3254888186395036
1880,13/05/20,Gujarat,3246,537,8903,0.060316747163877346,0.36459620352690103
1913,14/05/20,Gujarat,3562,566,9267,0.06107693967842883,0.38437466278191434
1946,15/05/20,Gujarat,3753,586,9591,0.06109894692941299,0.391304347826087
1979,16/05/20,Gujarat,4035,606,9931,0.06102104521196254,0.40630349410935457
2012,17/05/20,Gujarat,4308,625,10988,0.05688023298143429,0.39206406989443027
2045,18/05/20,Gujarat,4499,659,11379,0.05791370067668512,0.3953774496880218
2078,19/05/20,Gujarat,4804,694,11745,0.05908897403150277,0.40902511707109407
2111,20/05/20,Gujarat,5043,719,12140,0.05922570016474465,0.41540362438220757
2145,21/05/20,Gujarat,5219,749,12537,0.059743160245672805,0.4162877881470846
2179,22/05/20,Gujarat,5488,773,12905,0.059899263851220456,0.42526152654010074
2213,23/05/20,Gujarat,5880,802,13268,0.06044618631293337,0.44317154054868857
2247,24/05/20,Gujarat,6169,829,13664,0.06067037470725995,0.45147833723653397
2282,25/05/20,Gujarat,6412,858,14056,0.06104154809334092,0.45617529880478086
2317,26/05/20,Gujarat,6636,888,14460,0.061410788381742736,0.4589211618257261
2353,27/05/20,Gujarat,7139,915,14821,0.06173672491734701,0.4816813980163282
2389,28/05/20,Gujarat,7549,938,15195,0.061730832510694306,0.49680816057913785
2425,29/05/20,Gujarat,8003,960,15562,0.061688728955147154,0.5142655185708778
2461,30/05/20,Gujarat,8611,980,15934,0.061503702773942515,0.5404167189657336
2497,31/05/20,Gujarat,9230,1007,16343,0.061616594260539684,0.5647677904913418
2533,01/06/20,Gujarat,9919,1038,16779,0.061863043089576256,0.5911556111806424
2569,02/06/20,Gujarat,10780,1063,17200,0.06180232558139535,0.6267441860465116
2605,03/06/20,Gujarat,11894,1092,17617,0.061985582108190954,0.6751433274677868
2641,04/06/20,Gujarat,12212,1122,18100,0.06198895027624309,0.674696132596685
2677,05/06/20,Gujarat,12667,1155,18584,0.06215023676280672,0.6816078346965131
