Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
1271,24/04/20,Ladakh,14,0,18,0.0,0.7777777777777778
1303,25/04/20,Ladakh,14,0,20,0.0,0.7
1335,26/04/20,Ladakh,14,0,20,0.0,0.7
1367,27/04/20,Ladakh,14,0,20,0.0,0.7
1399,28/04/20,Ladakh,16,0,22,0.0,0.7272727272727273
1431,29/04/20,Ladakh,16,0,22,0.0,0.7272727272727273
1463,30/04/20,Ladakh,16,0,22,0.0,0.7272727272727273
1495,01/05/20,Ladakh,16,0,22,0.0,0.7272727272727273
1527,02/05/20,Ladakh,17,0,22,0.0,0.7727272727272727
1559,03/05/20,Ladakh,17,0,40,0.0,0.425
1591,04/05/20,Ladakh,17,0,41,0.0,0.4146341463414634
1623,05/05/20,Ladakh,17,0,41,0.0,0.4146341463414634
1656,06/05/20,Ladakh,17,0,41,0.0,0.4146341463414634
1689,07/05/20,Ladakh,17,0,41,0.0,0.4146341463414634
1722,08/05/20,Ladakh,17,0,42,0.0,0.40476190476190477
1755,09/05/20,Ladakh,17,0,42,0.0,0.40476190476190477
1788,10/05/20,Ladakh,17,0,42,0.0,0.40476190476190477
1821,11/05/20,Ladakh,21,0,42,0.0,0.5
1854,12/05/20,Ladakh,21,0,42,0.0,0.5
1887,13/05/20,Ladakh,21,0,42,0.0,0.5
1920,14/05/20,Ladakh,22,0,43,0.0,0.5116279069767442
1953,15/05/20,Ladakh,22,0,43,0.0,0.5116279069767442
1986,16/05/20,Ladakh,22,0,43,0.0,0.5116279069767442
2019,17/05/20,Ladakh,22,0,43,0.0,0.5116279069767442
2052,18/05/20,Ladakh,24,0,43,0.0,0.5581395348837209
2085,19/05/20,Ladakh,41,0,43,0.0,0.9534883720930233
2118,20/05/20,Ladakh,43,0,43,0.0,1.0
2152,21/05/20,Ladakh,43,0,44,0.0,0.9772727272727273
2186,22/05/20,Ladakh,43,0,44,0.0,0.9772727272727273
2220,23/05/20,Ladakh,43,0,44,0.0,0.9772727272727273
2254,24/05/20,Ladakh,43,0,49,0.0,0.8775510204081632
2289,25/05/20,Ladakh,43,0,52,0.0,0.8269230769230769
2324,26/05/20,Ladakh,43,0,52,0.0,0.8269230769230769
2360,27/05/20,Ladakh,43,0,53,0.0,0.8113207547169812
2396,28/05/20,Ladakh,43,0,53,0.0,0.8113207547169812
2432,29/05/20,Ladakh,43,0,73,0.0,0.589041095890411
2468,30/05/20,Ladakh,43,0,74,0.0,0.581081081081081
2504,31/05/20,Ladakh,43,0,74,0.0,0.581081081081081
2540,01/06/20,Ladakh,43,0,74,0.0,0.581081081081081
2576,02/06/20,Ladakh,43,0,77,0.0,0.5584415584415584
2612,03/06/20,Ladakh,47,1,81,0.012345679012345678,0.5802469135802469
2648,04/06/20,Ladakh,48,1,90,0.011111111111111112,0.5333333333333333
2684,05/06/20,Ladakh,48,1,90,0.011111111111111112,0.5333333333333333
